fid,confidence,metadata,class,source,reviewed,code,created_by
684,"5",,,,,CHRHAW,kanoa
685,"5",,,,,ERYSAN,kanoa
686,"4",,,,,KAUILA,kanoa
687,"5",,,,,ERYSAN,kanoa
688,"4",,,,,ERYSAN,kanoa
689,"5",,,,,UNPRED,kanoa
690,"5",,,,,ERYSAN,kanoa
691,"4",,,,,KAUILA,kanoa
692,"4",,,,,KAUILA,kanoa
693,"5",,,,,ERYSAN,kanoa
694,"5",,,,,UNPRED,kanoa
695,"5",,,,,KAUILA,kanoa
696,"5",,,,,KAUILA,kanoa
697,"5",,,,,KAUILA,kanoa
698,"5",,,,,UNPRED,kanoa
699,"5",,,,,UNPRED,kanoa
700,"5",,,,,UNPRED,kanoa
701,"5",,,,,UNPRED,kanoa
702,"5",,,,,UNPRED,kanoa
703,"5",,,,,UNPRED,kanoa
704,"5",,,,,KAUILA,kanoa
705,"5",,,,,KAUILA,kanoa
706,"5",,,,,KAUILA,kanoa
707,"5",,,,,KAUILA,kanoa
708,"5",,,,,KAUILA,kanoa
709,"5",,,,,KAUILA,kanoa
710,"5",,,,,KAUILA,kanoa
711,"5",,,,,KAUILA,kanoa
712,"5",,,,,KAUILA,kanoa
713,"5",,,,,KAUILA,kanoa
714,"4",,,,,KAUILA,kanoa
715,"5",,,,,KAUILA,kanoa
716,"5",,,,,KAUILA,kanoa
717,"5",,,,,KAUILA,kanoa
718,"5",,,,,KAUILA,kanoa
719,"5",,,,,KAUILA,kanoa
720,"5",,,,,KAUILA,kanoa
721,"5",,,,,KAUILA,kanoa
722,"5",,,,,KAUILA,kanoa
723,"5",,,,,KAUILA,kanoa
724,"5",,,,,KAUILA,kanoa
725,"5",,,,,CHRHAW,kanoa
726,"5",,,,,KAUILA,kanoa
727,"5",,,,,KAUILA,kanoa
728,"5",,,,,KAUILA,kanoa
729,"5",,,,,KAUILA,kanoa
730,"5",,,,,KAUILA,kanoa
731,"5",,,,,KAUILA,kanoa
732,"5",,,,,CHRHAW,kanoa
733,"5",,,,,KAUILA,kanoa
734,"5",,,,,CHRHAW,kanoa
735,"5",,,,,KAUILA,kanoa
736,"5",,,,,KAUILA,kanoa
737,"5",,,,,KAUILA,kanoa
738,"5",,,,,UNPRED,kanoa
739,"5",,,,,CHRHAW,kanoa
740,"5",,,,,KAUILA,kanoa
741,"5",,,,,KAUILA,kanoa
742,"5",,,,,KAUILA,kanoa
743,"5",,,,,KAUILA,kanoa
744,"5",,,,,KAUILA,kanoa
745,"5",,,,,KAUILA,kanoa
746,"5",,,,,UNPRED,kanoa
747,"5",,,,,CHRHAW,kanoa
748,"5",,,,,KAUILA,kanoa
749,"5",,,,,KAUILA,kanoa
750,"5",,,,,UNPRED,kanoa
751,"5",,,,,KAUILA,kanoa
752,"5",,,,,KAUILA,kanoa
753,"5",,,,,KAUILA,kanoa
754,"5",,,,,KAUILA,kanoa
755,"5",,,,,KAUILA,kanoa
756,"5",,,,,KAUILA,kanoa
757,"5",,,,,CHRHAW,kanoa
758,"5",,,,,KAUILA,kanoa
759,"5",,,,,KAUILA,kanoa
760,"5",,,,,KAUILA,kanoa
761,"5",,,,,KAUILA,kanoa
762,"5",,,,,KAUILA,kanoa
763,"5",,,,,CHRHAW,kanoa
764,"5",,,,,KAUILA,kanoa
765,"5",,,,,KAUILA,kanoa
766,"5",,,,,CHRHAW,kanoa
767,"5",,,,,KAUILA,kanoa
768,"4",,,,,KAUILA,kanoa
769,"5",,,,,KAUILA,kanoa
770,"5",,,,,KAUILA,kanoa
771,"5",,,,,CHRHAW,kanoa
772,"5",,,,,KAUILA,kanoa
773,"5",,,,,KAUILA,kanoa
774,"5",,,,,KAUILA,kanoa
775,"5",,,,,KAUILA,kanoa
776,"5",,,,,KAUILA,kanoa
777,"5",,,,,KAUILA,kanoa
778,"5",,,,,KAUILA,kanoa
779,"5",,,,,KAUILA,kanoa
780,"5",,,,,KAUILA,kanoa
781,"5",,,,,CHAHAW,kanoa
782,"5",,,,,KAUILA,kanoa
783,"5",,,,,KAUILA,kanoa
784,"5",,,,,KAUILA,kanoa
785,"5",,,,,KAUILA,kanoa
786,"5",,,,,KAUILA,kanoa
787,"5",,,,,KAUILA,kanoa
788,"5",,,,,KAUILA,kanoa
789,"5",,,,,KAUILA,kanoa
790,"5",,,,,CHRHAW,kanoa
791,"5",,,,,KAUILA,kanoa
792,"5",,,,,KAUILA,kanoa
793,"5",,,,,KAUILA,kanoa
794,"5",,,,,CHRHAW,kanoa
795,"5",,,,,KAUILA,kanoa
796,"5",,,,,KAUILA,kanoa
797,"5",,,,,KAUILA,kanoa
798,"5",,,,,CHRHAW,kanoa
799,"5",,,,,KAUILA,kanoa
800,"5",,,,,CHRHAW,kanoa
801,"5",,,,,CHRHAW,kanoa
802,"5",,,,,KAUILA,kanoa
803,"5",,,,,KAUILA,kanoa
804,"5",,,,,KAUILA,kanoa
805,"5",,,,,KAUILA,kanoa
806,"5",,,,,KAUILA,kanoa
807,"5",,,,,KAUILA,kanoa
808,"5",,,,,KAUILA,kanoa
809,"5",,,,,KAUILA,kanoa
810,"5",,,,,CHRHAW,kanoa
811,"5",,,,,KAUILA,kanoa
812,"5",,,,,KAUILA,kanoa
813,"5",,,,,KAUILA,kanoa
814,"5",,,,,UNPRED,kanoa
815,"4",,,,,KAUILA,kanoa
816,"5",,,,,KAUILA,kanoa
817,"5",,,,,KAUILA,kanoa
818,"5",,,,,KAUILA,kanoa
819,"5",,,,,KAUILA,kanoa
820,"5",,,,,KAUILA,kanoa
821,"5",,,,,KAUILA,kanoa
822,"5",,,,,KAUILA,kanoa
823,"5",,,,,KAUILA,kanoa
824,"5",,,,,KAUILA,kanoa
825,"5",,,,,KAUILA,kanoa
826,"5",,,,,KAUILA,kanoa
827,"5",,,,,KAUILA,kanoa
828,"5",,,,,KAUILA,kanoa
829,"5",,,,,KAUILA,kanoa
830,"5",,,,,KAUILA,kanoa
831,"5",,,,,UNPRED,kanoa
832,"5",,,,,KAUILA,kanoa
833,"5",,,,,KAUILA,kanoa
834,"5",,,,,KAUILA,kanoa
835,"5",,,,,KAUILA,kanoa
836,"5",,,,,KAUILA,kanoa
837,"5",,,,,KAUILA,kanoa
838,"5",,,,,CHRHAW,kanoa
839,"5",,,,,CHRHAW,kanoa
840,"5",,,,,KAUILA,kanoa
841,"5",,,,,KAUILA,kanoa
842,"5",,,,,KAUILA,kanoa
843,"5",,,,,KAUILA,kanoa
844,"5",,,,,KAUILA,kanoa
845,"5",,,,,KAUILA,kanoa
846,"5",,,,,KAUILA,kanoa
847,"5",,,,,KAUILA,kanoa
848,"5",,,,,KAUILA,kanoa
849,"5",,,,,KAUILA,kanoa
850,"5",,,,,KAUILA,kanoa
851,"5",,,,,OTHERS,kanoa
852,"5",,,,,KAUILA,kanoa
853,"5",,,,,KAUILA,kanoa
854,"5",,,,,KAUILA,kanoa
855,"5",,,,,KAUILA,kanoa
856,"5",,,,,KAUILA,kanoa
857,"5",,,,,KAUILA,kanoa
858,"5",,,,,KAUILA,kanoa
859,"5",,,,,KAUILA,kanoa
860,"5",,,,,KAUILA,kanoa
861,"4",,,,,PLASAN,kanoa
862,"5",,,,,KAUILA,kanoa
863,"5",,,,,KAUILA,kanoa
864,"5",,,,,KAUILA,kanoa
865,"5",,,,,KAUILA,kanoa
866,"5",,,,,KAUILA,kanoa
867,"5",,,,,KAUILA,kanoa
868,"5",,,,,KAUILA,kanoa
869,"5",,,,,KAUILA,kanoa
870,"5",,,,,KAUILA,kanoa
871,"5",,,,,KAUILA,kanoa
872,"5",,,,,KAUILA,kanoa
873,"5",,,,,KAUILA,kanoa
874,"5",,,,,KAUILA,kanoa
875,"5",,,,,KAUILA,kanoa
876,"5",,,,,KAUILA,kanoa
877,"5",,,,,KAUILA,kanoa
878,"5",,,,,KAUILA,kanoa
879,"5",,,,,KAUILA,kanoa
880,"5",,,,,KAUILA,kanoa
881,"5",,,,,KAUILA,kanoa
882,"5",,,,,CHRHAW,kanoa
883,"5",,,,,KAUILA,kanoa
884,"5",,,,,KAUILA,kanoa
885,"5",,,,,KAUILA,kanoa
886,"4",,,,,KAUILA,kanoa
887,"4",,,,,KAUILA,kanoa
888,"5",,,,,KAUILA,kanoa
889,"5",,,,,KAUILA,kanoa
890,"5",,,,,KAUILA,kanoa
891,"5",,,,,KAUILA,kanoa
892,"5",,,,,KAUILA,kanoa
893,"5",,,,,KAUILA,kanoa
894,"5",,,,,KAUILA,kanoa
895,"5",,,,,KAUILA,kanoa
896,"5",,,,,KAUILA,kanoa
897,"5",,,,,KAUILA,kanoa
898,"5",,,,,KAUILA,kanoa
899,"5",,,,,KAUILA,kanoa
900,"5",,,,,KAUILA,kanoa
901,"5",,,,,KAUILA,kanoa
902,"5",,,,,KAUILA,kanoa
903,"5",,,,,KAUILA,kanoa
904,"5",,,,,KAUILA,kanoa
905,"5",,,,,KAUILA,kanoa
906,"5",,,,,KAUILA,kanoa
907,"5",,,,,KAUILA,kanoa
908,"5",,,,,KAUILA,kanoa
909,"5",,,,,KAUILA,kanoa
910,"5",,,,,KAUILA,kanoa
911,"5",,,,,CHRHAW,kanoa
912,"5",,,,,KAUILA,kanoa
913,"5",,,,,KAUILA,kanoa
914,"5",,,,,KAUILA,kanoa
915,"5",,,,,KAUILA,kanoa
916,"5",,,,,KAUILA,kanoa
917,"5",,,,,KAUILA,kanoa
918,"5",,,,,KAUILA,kanoa
919,"5",,,,,CHRHAW,kanoa
920,"5",,,,,UNPRED,kanoa
921,"5",,,,,KAUILA,kanoa
922,"5",,,,,KAUILA,kanoa
923,"4",,,,,KAUILA,kanoa
924,"5",,,,,KAUILA,kanoa
925,"4",,,,,KAUILA,kanoa
926,"5",,,,,KAUILA,kanoa
927,"5",,,,,KAUILA,kanoa
928,"5",,,,,KAUILA,kanoa
929,"5",,,,,KAUILA,kanoa
930,"5",,,,,KAUILA,kanoa
931,"5",,,,,KAUILA,kanoa
932,"5",,,,,KAUILA,kanoa
933,"5",,,,,KAUILA,kanoa
934,"5",,,,,KAUILA,kanoa
935,"5",,,,,KAUILA,kanoa
936,"5",,,,,KAUILA,kanoa
937,"5",,,,,KAUILA,kanoa
938,"5",,,,,KAUILA,kanoa
939,"5",,,,,KAUILA,kanoa
940,"5",,,,,KAUILA,kanoa
941,"5",,,,,KAUILA,kanoa
942,"5",,,,,KAUILA,kanoa
943,"5",,,,,KAUILA,kanoa
944,"5",,,,,KAUILA,kanoa
945,"5",,,,,KAUILA,kanoa
946,"5",,,,,KAUILA,kanoa
947,"5",,,,,KAUILA,kanoa
948,"5",,,,,KAUILA,kanoa
949,"5",,,,,KAUILA,kanoa
950,"5",,,,,KAUILA,kanoa
951,"5",,,,,KAUILA,kanoa
952,"5",,,,,KAUILA,kanoa
953,"5",,,,,KAUILA,kanoa
954,"5",,,,,KAUILA,kanoa
955,"5",,,,,KAUILA,kanoa
956,"5",,,,,KAUILA,kanoa
957,"5",,,,,KAUILA,kanoa
958,"5",,,,,CHRHAW,kanoa
959,"5",,,,,KAUILA,kanoa
960,"5",,,,,KAUILA,kanoa
961,"5",,,,,KAUILA,kanoa
962,"5",,,,,KAUILA,kanoa
963,"5",,,,,KAUILA,kanoa
964,"5",,,,,KAUILA,kanoa
965,"5",,,,,KAUILA,kanoa
966,"5",,,,,KAUILA,kanoa
967,"5",,,,,KAUILA,kanoa
968,"5",,,,,KAUILA,kanoa
969,"5",,,,,KAUILA,kanoa
970,"5",,,,,KAUILA,kanoa
971,"5",,,,,KAUILA,kanoa
972,"5",,,,,KAUILA,kanoa
973,"5",,,,,KAUILA,kanoa
974,"5",,,,,KAUILA,kanoa
975,"5",,,,,KAUILA,kanoa
976,"5",,,,,KAUILA,kanoa
977,"5",,,,,KAUILA,kanoa
978,"5",,,,,KAUILA,kanoa
979,"5",,,,,KAUILA,kanoa
980,"5",,,,,KAUILA,kanoa
981,"5",,,,,KAUILA,kanoa
982,"5",,,,,KAUILA,kanoa
983,"5",,,,,KAUILA,kanoa
984,"5",,,,,KAUILA,kanoa
985,"5",,,,,KAUILA,kanoa
986,"5",,,,,KAUILA,kanoa
987,"5",,,,,KAUILA,kanoa
988,"5",,,,,KAUILA,kanoa
989,"5",,,,,KAUILA,kanoa
990,"5",,,,,KAUILA,kanoa
991,"5",,,,,KAUILA,kanoa
992,"5",,,,,KAUILA,kanoa
993,"5",,,,,KAUILA,kanoa
994,"5",,,,,KAUILA,kanoa
995,"5",,,,,KAUILA,kanoa
996,"5",,,,,KAUILA,kanoa
997,"5",,,,,KAUILA,kanoa
998,"5",,,,,KAUILA,kanoa
999,"5",,,,,KAUILA,kanoa
1000,"5",,,,,KAUILA,kanoa
1001,"5",,,,,KAUILA,kanoa
1002,"5",,,,,KAUILA,kanoa
1003,"5",,,,,KAUILA,kanoa
1004,"5",,,,,KAUILA,kanoa
1005,"5",,,,,KAUILA,kanoa
1006,"5",,,,,KAUILA,kanoa
1007,"5",,,,,KAUILA,kanoa
1008,"5",,,,,KAUILA,kanoa
1009,"5",,,,,KAUILA,kanoa
1010,"5",,,,,KAUILA,kanoa
1011,"5",,,,,CHRHAW,kanoa
1012,"5",,,,,CHRHAW,kanoa
1013,"5",,,,,KAUILA,kanoa
1014,"5",,,,,KAUILA,kanoa
1015,"5",,,,,KAUILA,kanoa
1016,"5",,,,,KAUILA,kanoa
1017,"5",,,,,KAUILA,kanoa
1018,"3",,,,,KAUILA,kanoa
1019,"5",,,,,KAUILA,kanoa
1020,"5",,,,,KAUILA,kanoa
1021,"3",,,,,KAUILA,kanoa
1022,"5",,,,,KAUILA,kanoa
1023,"5",,,,,KAUILA,kanoa
1024,"4",,,,,KAUILA,kanoa
1025,"5",,,,,KAUILA,kanoa
1026,"5",,,,,KAUILA,kanoa
1027,"5",,,,,KAUILA,kanoa
1028,"5",,,,,KAUILA,kanoa
1029,"5",,,,,UNPRED,kanoa
1030,"5",,,,,KAUILA,kanoa
1031,"5",,,,,KAUILA,kanoa
1032,"5",,,,,KAUILA,kanoa
1033,"5",,,,,KAUILA,kanoa
1034,"5",,,,,KAUILA,kanoa
1035,"5",,,,,KAUILA,kanoa
1036,"5",,,,,KAUILA,kanoa
1037,"5",,,,,STDDED,kamahao
1038,"5",,,,,STDDED,kamahao
1039,"5",,,,,STDDED,kamahao
1040,"5",,,,,GREROB,kamahao
1041,"5",,,,,DIOSAN,kamahao
1042,"5",,,,,STDDED,kamahao
1043,"5",,,,,DIOSAN,kamahao
1044,"5",,,,,FLNDED,kamahao
1045,"5",,,,,DIOSAN,kamahao
1046,"5",,,,,DIOSAN,kamahao
1047,"5",,,,,DIOSAN,kamahao
1048,"5",,,,,DIOSAN,kamahao
1049,"5",,,,,DIOSAN,kamahao
1050,"5",,,,,DIOSAN,kamahao
1051,"5",,,,,DIOSAN,kamahao
1052,"5",,,,,DIOSAN,kamahao
1053,"5",,,,,FLNDED,kamahao
1054,"5",,,,,OTHERS,kamahao
1055,"5",,,,,UNKOWN,kamahao
1056,"5",,,,,STDDED,kamahao
1057,"5",,,,,DIOSAN,kamahao
1058,"5",,,,,JACMIM,kamahao
1059,"5",,,,,DIOSAN,kamahao
1060,"5",,,,,DIOSAN,kamahao
1061,"5",,,,,DIOSAN,kamahao
1062,"5",,,,,DIOSAN,kamahao
1063,"5",,,,,DIOSAN,kamahao
1064,"5",,,,,GREROB,kamahao
1065,"5",,,,,DIOSAN,kamahao
1066,"5",,,,,DIOSAN,kamahao
1067,"5",,,,,DIOSAN,kamahao
1068,"5",,,,,DIOSAN,kamahao
1069,"5",,,,,DIOSAN,kamahao
1070,"5",,,,,DIOSAN,kamahao
1071,"5",,,,,DIOSAN,kamahao
1072,"5",,,,,DIOSAN,kamahao
1073,"5",,,,,DIOSAN,kamahao
1074,"5",,,,,DIOSAN,kamahao
1075,"5",,,,,DIOSAN,kamahao
1076,"5",,,,,DIOSAN,kamahao
1077,"5",,,,,DIOSAN,kamahao
1078,"5",,,,,DIOSAN,kamahao
1079,"5",,,,,DIOSAN,kamahao
1080,"5",,,,,DIOSAN,kamahao
1081,"5",,,,,DIOSAN,kamahao
1082,"5",,,,,FLNDED,kamahao
1083,"5",,,,,DIOSAN,kamahao
1084,"5",,,,,DIOSAN,kamahao
1085,"5",,,,,DIOSAN,kamahao
1086,"5",,,,,DIOSAN,kamahao
1087,"5",,,,,DIOSAN,kamahao
1088,"5",,,,,DIOSAN,kamahao
1089,"5",,,,,DIOSAN,kamahao
1090,"5",,,,,GREROB,kamahao
1091,"5",,,,,STDDED,kamahao
1092,"5",,,,,DIOSAN,kamahao
1093,"5",,,,,DIOSAN,kamahao
1094,"5",,,,,DIOSAN,kamahao
1095,"5",,,,,DIOSAN,kamahao
1096,"5",,,,,FLNDED,kamahao
1097,"5",,,,,KAUILA,kamahao
1098,"5",,,,,STDDED,kamahao
1099,"5",,,,,FLNDED,kamahao
1100,"5",,,,,KAUILA,kamahao
1101,"5",,,,,FLNDED,kamahao
1102,"5",,,,,FLNDED,kamahao
1103,"5",,,,,UNPRED,kamahao
1104,"5",,,,,DIOSAN,kamahao
1105,"5",,,,,DIOSAN,kamahao
1106,"5",,,,,DIOSAN,kamahao
1107,"5",,,,,DIOSAN,kamahao
1108,"5",,,,,DIOSAN,kamahao
1109,"5",,,,,DIOSAN,kamahao
1110,"5",,,,,STDDED,kamahao
1111,"5",,,,,DIOSAN,kamahao
1112,"5",,,,,DIOSAN,kamahao
1113,"5",,,,,DIOSAN,kamahao
1114,"5",,,,,STDDED,kamahao
1115,"5",,,,,DIOSAN,kamahao
1116,"5",,,,,KAUILA,kamahao
1117,"5",,,,,STDDED,kamahao
1118,"5",,,,,FLNDED,kamahao
1119,"5",,,,,DIOSAN,kamahao
1120,"5",,,,,DIOSAN,kamahao
1121,"5",,,,,METPOL,kamahao
1122,"5",,,,,STDDED,kamahao
1123,"5",,,,,STDDED,kamahao
1124,"5",,,,,GREROB,kamahao
1125,"5",,,,,DIOSAN,kamahao
1126,"5",,,,,STDDED,kamahao
1127,"5",,,,,DIOSAN,kamahao
1128,"5",,,,,GREROB,kamahao
1129,"5",,,,,GREROB,kamahao
1130,"5",,,,,GREROB,kamahao
1131,"5",,,,,GREROB,kamahao
1132,"5",,,,,GREROB,kamahao
1133,"5",,,,,GREROB,kamahao
1134,"5",,,,,DIOSAN,kamahao
1135,"5",,,,,GREROB,kamahao
1136,"5",,,,,DIOSAN,kamahao
1137,"5",,,,,DIOSAN,kamahao
1138,"5",,,,,GREROB,kamahao
1139,"5",,,,,GREROB,kamahao
1140,"5",,,,,GREROB,kamahao
1141,"5",,,,,GREROB,kamahao
1142,"5",,,,,GREROB,kamahao
1143,"5",,,,,GREROB,kamahao
1144,"5",,,,,GREROB,kamahao
1145,"5",,,,,DIOSAN,kamahao
1146,"5",,,,,KAUILA,kamahao
1147,"5",,,,,FLNDED,kamahao
1148,"5",,,,,STDDED,kamahao
1149,"5",,,,,GREROB,kamahao
1150,"5",,,,,DIOSAN,kamahao
1151,"5",,,,,DIOSAN,kamahao
1152,"5",,,,,DIOSAN,kamahao
1153,"5",,,,,DIOSAN,kamahao
1154,"5",,,,,FLNDED,kamahao
1155,"5",,,,,DIOSAN,kamahao
1156,"5",,,,,STDDED,kamahao
1157,"5",,,,,GREROB,kamahao
1158,"5",,,,,GREROB,kamahao
1159,"5",,,,,FLNDED,kamahao
1160,"5",,,,,DIOSAN,kamahao
1161,"5",,,,,DIOSAN,kamahao
1162,"5",,,,,DIOSAN,kamahao
1163,"5",,,,,DIOSAN,kamahao
1164,"5",,,,,GREROB,kamahao
1165,"5",,,,,STDDED,kamahao
1166,"5",,,,,GREROB,kamahao
1167,"5",,,,,DIOSAN,kamahao
1168,"5",,,,,DIOSAN,kamahao
1169,"5",,,,,DIOSAN,kamahao
1170,"5",,,,,GREROB,kamahao
1171,"5",,,,,DIOSAN,kamahao
1172,"5",,,,,GREROB,kamahao
1173,"5",,,,,GREROB,kamahao
1174,"5",,,,,GREROB,kamahao
1175,"5",,,,,DIOSAN,kamahao
1176,"5",,,,,DIOSAN,kamahao
1177,"5",,,,,DIOSAN,kamahao
1178,"5",,,,,GREROB,kamahao
1179,"5",,,,,GREROB,kamahao
1180,"5",,,,,GREROB,kamahao
1181,"5",,,,,GREROB,kamahao
1182,"5",,,,,GREROB,kamahao
1183,"5",,,,,DIOSAN,kamahao
1184,"5",,,,,GREROB,kamahao
1185,"5",,,,,GREROB,kamahao
1186,"5",,,,,GREROB,kamahao
1187,"5",,,,,GREROB,kamahao
1188,"5",,,,,DIOSAN,kamahao
1189,"5",,,,,KAUILA,kamahao
1190,"5",,,,,GREROB,kamahao
1191,"5",,,,,GREROB,kamahao
1192,"5",,,,,GREROB,kamahao
1193,"5",,,,,KAUILA,kamahao
1194,"5",,,,,DIOSAN,kamahao
1195,"5",,,,,DIOSAN,kamahao
1196,"5",,,,,DIOSAN,kamahao
1197,"5",,,,,GREROB,kamahao
1198,"5",,,,,DIOSAN,kamahao
1199,"5",,,,,STDDED,kamahao
1200,"5",,,,,GREROB,kamahao
1201,"5",,,,,DIOSAN,kamahao
1202,"5",,,,,GREROB,kamahao
1203,"5",,,,,GREROB,kamahao
1204,"5",,,,,GREROB,kamahao
1205,"5",,,,,STDDED,kamahao
1206,"5",,,,,DIOSAN,kamahao
1207,"5",,,,,GREROB,kamahao
1208,"5",,,,,STDDED,kamahao
1209,"5",,,,,GREROB,kamahao
1210,"5",,,,,GREROB,kamahao
1211,"5",,,,,DIOSAN,kamahao
1212,"5",,,,,DIOSAN,kamahao
1213,"5",,,,,DIOSAN,kamahao
1214,"5",,,,,STDDED,kamahao
1215,"5",,,,,METPOL,kamahao
1216,"5",,,,,DIOSAN,kamahao
1217,"5",,,,,DIOSAN,kamahao
1218,"5",,,,,DIOSAN,kamahao
1219,"5",,,,,DIOSAN,kamahao
1220,"5",,,,,DIOSAN,kamahao
1221,"5",,,,,STDDED,kamahao
1222,"5",,,,,PLASAN,kamahao
1223,"5",,,,,STDDED,kamahao
1224,"5",,,,,STDDED,kamahao
1225,"5",,,,,STDDED,kamahao
1226,"5",,,,,DIOSAN,kamahao
1227,"5",,,,,DIOSAN,kamahao
1228,"5",,,,,METPOL,kamahao
1229,"5",,,,,METPOL,kamahao
1230,"5",,,,,DIOSAN,kamahao
1231,"5",,,,,FLNDED,kamahao
1232,"5",,,,,GREROB,kamahao
1233,"5",,,,,DIOSAN,kamahao
1234,"5",,,,,DIOSAN,kamahao
1235,"5",,,,,DIOSAN,kamahao
1236,"5",,,,,STDDED,kamahao
1237,"5",,,,,GREROB,kamahao
1238,"5",,,,,STDDED,kamahao
1239,"5",,,,,DIOSAN,kamahao
1240,"5",,,,,DIOSAN,kamahao
1241,"5",,,,,DIOSAN,kamahao
1242,"5",,,,,GREROB,kamahao
1243,"5",,,,,STDDED,kamahao
1244,"5",,,,,STDDED,kamahao
1245,"5",,,,,GREROB,kamahao
1246,"5",,,,,DIOSAN,kamahao
1247,"5",,,,,CHRHAW,kamahao
1248,"5",,,,,DIOSAN,kamahao
1249,"5",,,,,DIOSAN,kamahao
1250,"5",,,,,DIOSAN,kamahao
1251,"5",,,,,DIOSAN,kamahao
1252,"5",,,,,DIOSAN,kamahao
1253,"5",,,,,DIOSAN,kamahao
1254,"5",,,,,DIOSAN,kamahao
1255,"5",,,,,DIOSAN,kamahao
1256,"5",,,,,DIOSAN,kamahao
1257,"5",,,,,DIOSAN,kamahao
1258,"5",,,,,DIOSAN,kamahao
1259,"5",,,,,DIOSAN,kamahao
1260,"5",,,,,GREROB,kamahao
1261,"5",,,,,GREROB,kamahao
1262,"5",,,,,DIOSAN,kamahao
1263,"5",,,,,DIOSAN,kamahao
1264,"5",,,,,DIOSAN,kamahao
1265,"5",,,,,STDDED,kamahao
1266,"5",,,,,DIOSAN,kamahao
1267,"5",,,,,DIOSAN,kamahao
1268,"5",,,,,METPOL,kamahao
1269,"5",,,,,DIOSAN,kamahao
1270,"5",,,,,DIOSAN,kamahao
1271,"5",,,,,STDDED,kamahao
1272,"5",,,,,DIOSAN,kamahao
1273,"5",,,,,DIOSAN,kamahao
1274,"5",,,,,DIOSAN,kamahao
1275,"5",,,,,DIOSAN,kamahao
1276,"5",,,,,DIOSAN,kamahao
1277,"5",,,,,STDDED,kamahao
1278,"5",,,,,DIOSAN,kamahao
1279,"5",,,,,GREROB,kamahao
1280,"5",,,,,DIOSAN,kamahao
1281,"5",,,,,DIOSAN,kamahao
1282,"5",,,,,DIOSAN,kamahao
1283,"5",,,,,DIOSAN,kamahao
1284,"5",,,,,KAUILA,kamahao
1285,"5",,,,,KAUILA,kamahao
1286,"5",,,,,STDDED,kamahao
1287,"5",,,,,DIOSAN,kamahao
1288,"5",,,,,STDDED,kamahao
1289,"5",,,,,DIOSAN,kamahao
1290,"5",,,,,KAUILA,kamahao
1291,"5",,,,,GREROB,kamahao
1292,"5",,,,,GREROB,kamahao
1293,"5",,,,,DIOSAN,kamahao
1294,"5",,,,,STDDED,kamahao
1295,"5",,,,,STDDED,kamahao
1296,"5",,,,,DIOSAN,kamahao
1297,"5",,,,,DIOSAN,kamahao
1298,"5",,,,,KAUILA,kamahao
1299,"5",,,,,DIOSAN,kamahao
1300,"5",,,,,DIOSAN,kamahao
1301,"5",,,,,DIOSAN,kamahao
1302,"5",,,,,DIOSAN,kamahao
1303,"5",,,,,DIOSAN,kamahao
1304,"5",,,,,DIOSAN,kamahao
1305,"5",,,,,STDDED,kamahao
1306,"5",,,,,STDDED,kamahao
1307,"5",,,,,DIOSAN,kamahao
1308,"5",,,,,DIOSAN,kamahao
1309,"5",,,,,KAUILA,kamahao
1310,"5",,,,,DIOSAN,kamahao
1311,"5",,,,,DIOSAN,kamahao
1312,"5",,,,,DIOSAN,kamahao
1313,"5",,,,,DIOSAN,kamahao
1314,"5",,,,,DIOSAN,kamahao
1315,"5",,,,,DIOSAN,kamahao
1316,"5",,,,,DIOSAN,kamahao
1317,"5",,,,,DIOSAN,kamahao
1318,"5",,,,,DIOSAN,kamahao
1319,"5",,,,,DIOSAN,kamahao
1320,"5",,,,,DIOSAN,kamahao
1321,"5",,,,,DIOSAN,kamahao
1322,"5",,,,,KAUILA,kamahao
1323,"5",,,,,DIOSAN,kamahao
1324,"5",,,,,DIOSAN,kamahao
1325,"5",,,,,DIOSAN,kamahao
1326,"5",,,,,DIOSAN,kamahao
1327,"5",,,,,STDDED,kamahao
1328,"5",,,,,DIOSAN,kamahao
1329,"5",,,,,DIOSAN,kamahao
1330,"5",,,,,DIOSAN,kamahao
1331,"5",,,,,DIOSAN,kamahao
1332,"5",,,,,DIOSAN,kamahao
1333,"5",,,,,DIOSAN,kamahao
1334,"5",,,,,DIOSAN,kamahao
1335,"5",,,,,DIOSAN,kamahao
1336,"5",,,,,GREROB,kamahao
1337,"5",,,,,STDDED,kamahao
1338,"5",,,,,DIOSAN,kamahao
1339,"5",,,,,METPOL,kamahao
1340,"5",,,,,DIOSAN,kamahao
1341,"5",,,,,GREROB,kamahao
1342,"5",,,,,GREROB,kamahao
1343,"5",,,,,GREROB,kamahao
1344,"5",,,,,GREROB,kamahao
1345,"5",,,,,CHRHAW,kamahao
1346,"5",,,,,DIOSAN,kamahao
1347,"5",,,,,DIOSAN,kamahao
1348,"5",,,,,DIOSAN,kamahao
1349,"5",,,,,DIOSAN,kamahao
1350,"5",,,,,GREROB,kamahao
1351,"5",,,,,METPOL,kamahao
1352,"5",,,,,DIOSAN,kamahao
1353,"5",,,,,DIOSAN,kamahao
1354,"5",,,,,STDDED,kamahao
1355,"5",,,,,DIOSAN,kamahao
1356,"5",,,,,GREROB,kamahao
1357,"5",,,,,GREROB,kamahao
1358,"5",,,,,GREROB,kamahao
